url,type,status,http,title,titleLen,metaDescLen,canonical,h1,words,links,noindex,jsonld,faq,breadcrumb,app,failures
https://calcpromaster.netlify.app/engineering/kva-kw,tool,PASS,PASS,"kVA to kW Converter: Apparent Power &amp; Power Factor (2026)",61,150,https://calcpromaster.netlify.app/engineering/kva-kw,"kVA to kW Converter",1748,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/belt-length,tool,PASS,PASS,"Belt Length Calculator: Pulley 1 Diameter, Pulley 2 (2026)",58,154,https://calcpromaster.netlify.app/engineering/belt-length,"Belt Length Calculator",1785,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/flow-rate,tool,PASS,PASS,"Flow Rate Calculator: Pipe Diameter &amp; Velocity (2026)",57,149,https://calcpromaster.netlify.app/engineering/flow-rate,"Flow Rate Calculator",1788,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/sound-level,tool,PASS,PASS,"Sound Level Addition: Sound 1 &amp; Sound 2 (2026)",50,145,https://calcpromaster.netlify.app/engineering/sound-level,"Sound Level Addition",1673,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/shaft-power,tool,PASS,PASS,"Shaft Power Calculator: Torque &amp; RPM (2026)",47,152,https://calcpromaster.netlify.app/engineering/shaft-power,"Shaft Power Calculator",1680,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/spring-rate,tool,PASS,PASS,"Spring Rate Calculator: Force &amp; Deflection (2026)",53,150,https://calcpromaster.netlify.app/engineering/spring-rate,"Spring Rate Calculator",1684,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/resonant-frequency,tool,PASS,PASS,"Resonant Frequency Calculator: Inductance (2026)",48,150,https://calcpromaster.netlify.app/engineering/resonant-frequency,"Resonant Frequency Calculator",1728,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/transformer-ratio,tool,PASS,PASS,"Transformer Ratio Calculator: Primary Voltage (2026)",52,155,https://calcpromaster.netlify.app/engineering/transformer-ratio,"Transformer Ratio Calculator",1805,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/hydraulic-power,tool,PASS,PASS,"Hydraulic Power Calculator: Flow, Head &amp; Efficiency (2026)",62,155,https://calcpromaster.netlify.app/engineering/hydraulic-power,"Hydraulic Power Calculator",1802,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/engineering/stress-strain,tool,PASS,PASS,"Stress &amp; Strain Calculator: Force, Cross-section (2026)",59,158,https://calcpromaster.netlify.app/engineering/stress-strain,"Stress & Strain Calculator",1822,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday,category,PASS,PASS,"Everyday Calculators",20,66,https://calcpromaster.netlify.app/everyday,"Everyday Calculators",392,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/hub/everyday,hub,PASS,PASS,"Everyday Calculators Comparison — CalcPro",41,109,https://calcpromaster.netlify.app/hub/everyday,"Everyday Calculators Comparison",404,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/everyday/age,tool,PASS,PASS,"Age Calculator: Date Of Birth (2026)",36,152,https://calcpromaster.netlify.app/everyday/age,"Age Calculator",1673,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/date-diff,tool,PASS,PASS,"Date Difference Calculator: Days Between Dates (2026)",53,148,https://calcpromaster.netlify.app/everyday/date-diff,"Date Difference Calculator",1661,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/time-calc,tool,PASS,PASS,"Time Calculator: Hours 1, Minutes 1, Hours 2 (2026)",51,151,https://calcpromaster.netlify.app/everyday/time-calc,"Time Calculator",1876,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/trip-fuel-cost,tool,PASS,PASS,"Trip Fuel Cost Calculator: Distance, Efficiency (2026)",54,154,https://calcpromaster.netlify.app/everyday/trip-fuel-cost,"Trip Fuel Cost Calculator",1777,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/electricity,tool,PASS,PASS,"Electricity Bill Calculator: Power, Hours Day, Days (2026)",58,149,https://calcpromaster.netlify.app/everyday/electricity,"Electricity Bill Calculator",1888,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/carbon,tool,PASS,PASS,"Carbon Footprint Calculator: Monthly Electricity (2026)",55,155,https://calcpromaster.netlify.app/everyday/carbon,"Carbon Footprint Calculator",1844,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/gst,tool,PASS,PASS,"GST/VAT Calculator: Amount &amp; Tax Rate (2026)",48,152,https://calcpromaster.netlify.app/everyday/gst,"GST/VAT Calculator",1665,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/paint,tool,PASS,PASS,"Paint Calculator: Wall Area &amp; Number of Coats (2026)",56,155,https://calcpromaster.netlify.app/everyday/paint,"Paint Calculator",1650,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/concrete,tool,PASS,PASS,"Concrete Calculator: Length, Width &amp; Depth (2026)",53,153,https://calcpromaster.netlify.app/everyday/concrete,"Concrete Calculator",1765,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/garden,tool,PASS,PASS,"Garden Area Calculator: Length, Width &amp; Plant Spacing (2026)",64,152,https://calcpromaster.netlify.app/everyday/garden,"Garden Area Calculator",1836,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/cooking,tool,PASS,PASS,"Cooking Converter: Amount (2026)",32,149,https://calcpromaster.netlify.app/everyday/cooking,"Cooking Converter",1671,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/weather,tool,PASS,PASS,"Weather Index: Temperature &amp; Humidity (2026)",48,146,https://calcpromaster.netlify.app/everyday/weather,"Weather Index",1626,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/timezone,tool,PASS,PASS,"Time Zone Converter: From UTC Offset &amp; To UTC Offset (2026)",63,150,https://calcpromaster.netlify.app/everyday/timezone,"Time Zone Converter",1834,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/calorie-counter,tool,PASS,PASS,"Daily Calorie Counter: Daily Calories (2026)",44,152,https://calcpromaster.netlify.app/everyday/calorie-counter,"Daily Calorie Counter",1828,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/currency-exchange,tool,PASS,PASS,"Currency Exchange Rate: Amount (2026)",37,153,https://calcpromaster.netlify.app/everyday/currency-exchange,"Currency Exchange Rate",1746,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/sleep-calc,tool,PASS,PASS,"Sleep Cycle Calculator: Wake Up Time (2026)",43,150,https://calcpromaster.netlify.app/everyday/sleep-calc,"Sleep Cycle Calculator",1681,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/walking-steps,tool,PASS,PASS,"Walking Steps Tracker: Steps Walked &amp; Stride Length (2026)",62,155,https://calcpromaster.netlify.app/everyday/walking-steps,"Walking Steps Tracker",1683,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/fitness-age,tool,PASS,PASS,"Fitness Age Calculator: Actual Age, Resting Heart (2026)",56,153,https://calcpromaster.netlify.app/everyday/fitness-age,"Fitness Age Calculator",1807,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/pet-age,tool,PASS,PASS,"Pet Age Calculator (Dog/Cat): Exact Age In Years (2026)",55,154,https://calcpromaster.netlify.app/everyday/pet-age,"Pet Age Calculator (Dog/Cat)",1701,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/blood-alcohol,tool,PASS,PASS,"Blood Alcohol Content (BAC): Number of Drinks, Weight (2026)",60,149,https://calcpromaster.netlify.app/everyday/blood-alcohol,"Blood Alcohol Content (BAC)",1852,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/vacation-budget,tool,PASS,PASS,"Vacation Budget Planner: Flights, Hotel Night (2026)",52,154,https://calcpromaster.netlify.app/everyday/vacation-budget,"Vacation Budget Planner",1896,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/laundry-cost,tool,PASS,PASS,"Laundry Cost Calculator: Loads Week, Washer kWh Load (2026)",59,151,https://calcpromaster.netlify.app/everyday/laundry-cost,"Laundry Cost Calculator",1905,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/coffee-cost,tool,PASS,PASS,"Coffee Habit Cost Calculator: Cups Day, Cost per Cup (2026)",59,151,https://calcpromaster.netlify.app/everyday/coffee-cost,"Coffee Habit Cost Calculator",1717,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/grocery-budget,tool,PASS,PASS,"Grocery Budget Planner: People in Household, Meals (2026)",57,154,https://calcpromaster.netlify.app/everyday/grocery-budget,"Grocery Budget Planner",1800,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/everyday/distance-pace,tool,PASS,PASS,"Distance Pace Calculator: Hours, Minutes &amp; Seconds (2026)",61,145,https://calcpromaster.netlify.app/everyday/distance-pace,"Distance Pace Calculator",1833,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance,category,PASS,PASS,"Finance Calculators",19,89,https://calcpromaster.netlify.app/finance,"Finance Calculators",620,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/hub/finance,hub,PASS,PASS,"Finance Calculators Comparison — CalcPro",40,131,https://calcpromaster.netlify.app/hub/finance,"Finance Calculators Comparison",632,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/finance/loan-emi,tool,PASS,PASS,"Loan EMI Calculator: Day Count Convention (2026)",48,155,https://calcpromaster.netlify.app/finance/loan-emi,"Loan EMI Calculator",2150,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/mortgage,tool,PASS,PASS,"Mortgage Calculator: Day Count Convention (2026)",48,146,https://calcpromaster.netlify.app/finance/mortgage,"Mortgage Calculator",2135,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/compound-interest,tool,PASS,PASS,"Compound Interest Calculator: Solve For Rate (2026)",51,148,https://calcpromaster.netlify.app/finance/compound-interest,"Compound Interest Calculator",2086,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/simple-interest,tool,PASS,PASS,"Simple Interest Calculator: Principal, Rate, Time (2026)",56,154,https://calcpromaster.netlify.app/finance/simple-interest,"Simple Interest Calculator",1950,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/auto-loan,tool,PASS,PASS,"Auto Loan Calculator: Vehicle Price, Down Payment (2026)",56,156,https://calcpromaster.netlify.app/finance/auto-loan,"Auto Loan Calculator",2090,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/credit-card-payoff,tool,PASS,PASS,"Credit Card Payoff: Solve For Payment (2026)",44,154,https://calcpromaster.netlify.app/finance/credit-card-payoff,"Credit Card Payoff",1990,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/retirement,tool,PASS,PASS,"Retirement Calculator: Solve For Time (2026)",44,142,https://calcpromaster.netlify.app/finance/retirement,"Retirement Calculator",2037,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/investment,tool,PASS,PASS,"Investment Calculator: Solve For Rate (2026)",44,154,https://calcpromaster.netlify.app/finance/investment,"Investment Calculator",2009,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/savings-goal,tool,PASS,PASS,"Savings Goal Calculator: Solve For Rate (2026)",46,153,https://calcpromaster.netlify.app/finance/savings-goal,"Savings Goal Calculator",2028,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/tax,tool,PASS,PASS,"Income Tax Calculator: Annual Income, Tax Rate (2026)",53,145,https://calcpromaster.netlify.app/finance/tax,"Income Tax Calculator",1796,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/sales-tax,tool,PASS,PASS,"Sales Tax Calculator: Pakistan Income Tax Salary (2026)",55,153,https://calcpromaster.netlify.app/finance/sales-tax,"Sales Tax Calculator",1770,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/npv,tool,PASS,PASS,"NPV Calculator: Discount Rate (2026)",36,148,https://calcpromaster.netlify.app/finance/npv,"NPV Calculator",1753,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/irr,tool,PASS,PASS,"IRR Calculator: Internal Rate Of Return (2026)",46,154,https://calcpromaster.netlify.app/finance/irr,"IRR Calculator",1641,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/roi,tool,PASS,PASS,"ROI Calculator: Investment Cost &amp; Current Value (2026)",58,153,https://calcpromaster.netlify.app/finance/roi,"ROI Calculator",1717,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/tip,tool,PASS,PASS,"Tip Calculator: Bill Amount &amp; Number of People (2026)",57,155,https://calcpromaster.netlify.app/finance/tip,"Tip Calculator",1744,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/salary,tool,PASS,PASS,"Salary Calculator: Hourly Rate, Hours Week &amp; Weeks (2026)",61,146,https://calcpromaster.netlify.app/finance/salary,"Salary Calculator",1787,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/annuity,tool,PASS,PASS,"Annuity Calculator: Present Value, Rate &amp; Years (2026)",58,147,https://calcpromaster.netlify.app/finance/annuity,"Annuity Calculator",1792,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/inflation,tool,PASS,PASS,"Inflation Calculator: Amount, Inflation Rate &amp; Years (2026)",63,153,https://calcpromaster.netlify.app/finance/inflation,"Inflation Calculator",1823,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/bonds,tool,PASS,PASS,"Bond Calculator: Face Value, Coupon Rate, Current (2026)",56,155,https://calcpromaster.netlify.app/finance/bonds,"Bond Calculator",1910,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/debt-ratio,tool,PASS,PASS,"Debt-to-Income Ratio: Monthly Income &amp; Monthly Debts (2026)",63,155,https://calcpromaster.netlify.app/finance/debt-ratio,"Debt-to-Income Ratio",1720,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/net-worth-calculator,tool,PASS,PASS,"Net Worth Calculator: Total Assets &amp; Total (2026)",53,149,https://calcpromaster.netlify.app/finance/net-worth-calculator,"Net Worth Calculator",1761,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/rent-vs-buy,tool,PASS,PASS,"Rent vs Buy Calculator: Monthly Rent, Home Price (2026)",55,148,https://calcpromaster.netlify.app/finance/rent-vs-buy,"Rent vs Buy Calculator",1824,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/refinance,tool,PASS,PASS,"Refinance Calculator: Current Balance, Current Rate (2026)",58,155,https://calcpromaster.netlify.app/finance/refinance,"Refinance Calculator",1828,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/home-afford,tool,PASS,PASS,"Home Affordability Calculator: How Much House (2026)",52,149,https://calcpromaster.netlify.app/finance/home-afford,"Home Affordability Calculator",1886,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/currency-converter,tool,PASS,PASS,"Currency Converter: Usd To Pkr Live Exchange Rate (2026)",56,154,https://calcpromaster.netlify.app/finance/currency-converter,"Currency Converter",1736,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/loan-qualify,tool,PASS,PASS,"Loan Qualification: Monthly Income, Monthly Debts (2026)",56,148,https://calcpromaster.netlify.app/finance/loan-qualify,"Loan Qualification",1866,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/paycheck,tool,PASS,PASS,"Paycheck Calculator: Gross Annual, Tax Rate (2026)",50,154,https://calcpromaster.netlify.app/finance/paycheck,"Paycheck Calculator",1806,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/break-even,tool,PASS,PASS,"Break-Even Calculator: Fixed Costs, Price per Unit (2026)",57,153,https://calcpromaster.netlify.app/finance/break-even,"Break-Even Calculator",1829,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/cash-flow,tool,PASS,PASS,"Cash Flow Calculator: Monthly Income, Monthly (2026)",52,152,https://calcpromaster.netlify.app/finance/cash-flow,"Cash Flow Calculator",1804,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/markup,tool,PASS,PASS,"Markup Calculator: Cost (2026)",30,151,https://calcpromaster.netlify.app/finance/markup,"Markup Calculator",1685,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/discount,tool,PASS,PASS,"Discount Calculator: Original Price (2026)",42,153,https://calcpromaster.netlify.app/finance/discount,"Discount Calculator",1755,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/present-value,tool,PASS,PASS,"Present Value Calculator: Solve For Rate (2026)",47,153,https://calcpromaster.netlify.app/finance/present-value,"Present Value Calculator",2010,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/future-value,tool,PASS,PASS,"Future Value Calculator: Solve For Time (2026)",46,151,https://calcpromaster.netlify.app/finance/future-value,"Future Value Calculator",2019,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/amortization,tool,PASS,PASS,"Amortization Schedule: Loan Amount, Rate &amp; Years (2026)",59,147,https://calcpromaster.netlify.app/finance/amortization,"Amortization Schedule",1779,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/loan-to-value,tool,PASS,PASS,"Loan-to-Value Ratio: Loan Amount &amp; Property Value (2026)",60,154,https://calcpromaster.netlify.app/finance/loan-to-value,"Loan-to-Value Ratio",1732,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/apr,tool,PASS,PASS,"APR Calculator: Loan Amount, Fees, Nominal Rate (2026)",54,147,https://calcpromaster.netlify.app/finance/apr,"APR Calculator",1875,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/capital-gains,tool,PASS,PASS,"Capital Gains Tax: Purchase Price, Sale Price &amp; Tax (2026)",62,146,https://calcpromaster.netlify.app/finance/capital-gains,"Capital Gains Tax",1843,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/dividend,tool,PASS,PASS,"Dividend Calculator: Number of Shares, Dividend Share (2026)",60,153,https://calcpromaster.netlify.app/finance/dividend,"Dividend Calculator",1813,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/fire,tool,PASS,PASS,"FIRE Calculator: Annual Expenses, Current Savings (2026)",56,150,https://calcpromaster.netlify.app/finance/fire,"FIRE Calculator",1851,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/social-security,tool,PASS,PASS,"Social Security Calculator: Average Annual Income (2026)",56,147,https://calcpromaster.netlify.app/finance/social-security,"Social Security Calculator",1782,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/rental-yield,tool,PASS,PASS,"Rental Yield Calculator: Property Price, Monthly Rent (2026)",60,154,https://calcpromaster.netlify.app/finance/rental-yield,"Rental Yield Calculator",1833,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/loan-comparison,tool,PASS,PASS,"Loan Comparison: Loan Amount, Offer 1 Rate, Offer 1 (2026)",58,154,https://calcpromaster.netlify.app/finance/loan-comparison,"Loan Comparison",1925,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/investment-growth,tool,PASS,PASS,"Investment Growth Comparison: Initial Investment (2026)",55,153,https://calcpromaster.netlify.app/finance/investment-growth,"Investment Growth Comparison",1936,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/savings-comparison,tool,PASS,PASS,"Savings Account Comparison: Deposit Amount, Bank 1 (2026)",57,149,https://calcpromaster.netlify.app/finance/savings-comparison,"Savings Account Comparison",1911,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/mortgage-payoff,tool,PASS,PASS,"Mortgage Payoff Calculator: Loan Amount, Rate (2026)",52,144,https://calcpromaster.netlify.app/finance/mortgage-payoff,"Mortgage Payoff Calculator",1883,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/graduated-payment,tool,PASS,PASS,"Graduated Payment Mortgage: Loan Amount, Rate, Term (2026)",58,151,https://calcpromaster.netlify.app/finance/graduated-payment,"Graduated Payment Mortgage",1878,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/balloon-payment,tool,PASS,PASS,"Balloon Payment Calculator: Loan Amount, Rate (2026)",52,149,https://calcpromaster.netlify.app/finance/balloon-payment,"Balloon Payment Calculator",1838,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/interest-only,tool,PASS,PASS,"Interest-Only Mortgage: Interest Only Payment (2026)",52,150,https://calcpromaster.netlify.app/finance/interest-only,"Interest-Only Mortgage",1835,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/emergency-fund,tool,PASS,PASS,"Emergency Fund Calculator: Monthly Expenses, Months (2026)",58,153,https://calcpromaster.netlify.app/finance/emergency-fund,"Emergency Fund Calculator",1899,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/bond-yield,tool,PASS,PASS,"Bond Yield to Maturity: Current Yield (2026)",44,149,https://calcpromaster.netlify.app/finance/bond-yield,"Bond Yield to Maturity",1928,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/retirement-income,tool,PASS,PASS,"Retirement Income Calculator: Retirement Planning (2026)",56,147,https://calcpromaster.netlify.app/finance/retirement-income,"Retirement Income Calculator",1946,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/sip,tool,PASS,PASS,"SIP Calculator (Systematic Investment Plan): Mutual (2026)",58,150,https://calcpromaster.netlify.app/finance/sip,"SIP Calculator (Systematic Investment Plan)",1815,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/crypto-profit,tool,PASS,PASS,"Crypto Profit Calculator: Bitcoin Profit (2026)",47,154,https://calcpromaster.netlify.app/finance/crypto-profit,"Crypto Profit Calculator",1905,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/stock-profit,tool,PASS,PASS,"Stock Profit Calculator: Capital Gains (2026)",45,154,https://calcpromaster.netlify.app/finance/stock-profit,"Stock Profit Calculator",1925,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/dca,tool,PASS,PASS,"DCA Calculator (Dollar Cost Average): Dollar Cost (2026)",56,152,https://calcpromaster.netlify.app/finance/dca,"DCA Calculator (Dollar Cost Average)",1949,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/college-cost,tool,PASS,PASS,"College Cost Calculator: Education Savings (2026)",49,144,https://calcpromaster.netlify.app/finance/college-cost,"College Cost Calculator",1959,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/perpetuity,tool,PASS,PASS,"Perpetuity Calculator: Terminal Value (2026)",44,145,https://calcpromaster.netlify.app/finance/perpetuity,"Perpetuity Calculator",1795,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/esop,tool,PASS,PASS,"ESOP Calculator (Employee Stock Ownership): Employee (2026)",59,154,https://calcpromaster.netlify.app/finance/esop,"ESOP Calculator (Employee Stock Ownership)",1892,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/us-income-tax,tool,PASS,PASS,"US Federal Income Tax Calculator: Pakistan Income Tax (2026)",60,151,https://calcpromaster.netlify.app/finance/us-income-tax,"US Federal Income Tax Calculator",1873,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/uk-income-tax,tool,PASS,PASS,"UK Income Tax Calculator: Pakistan Income Tax Salary (2026)",59,153,https://calcpromaster.netlify.app/finance/uk-income-tax,"UK Income Tax Calculator",1836,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/canada-income-tax,tool,PASS,PASS,"Canada Income Tax Calculator: Pakistan Income Tax (2026)",56,150,https://calcpromaster.netlify.app/finance/canada-income-tax,"Canada Income Tax Calculator",1747,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/finance/australia-income-tax,tool,PASS,PASS,"Australia Income Tax Calculator: Pakistan Income Tax (2026)",59,154,https://calcpromaster.netlify.app/finance/australia-income-tax,"Australia Income Tax Calculator",1821,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness,category,PASS,PASS,"Fitness &amp; Exercise Calculators",34,68,https://calcpromaster.netlify.app/fitness,"Fitness & Exercise Calculators",402,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/hub/fitness,hub,PASS,PASS,"Fitness Calculators Comparison — CalcPro",40,110,https://calcpromaster.netlify.app/hub/fitness,"Fitness Calculators Comparison",410,true,false,true,false,true,false,""
https://calcpromaster.netlify.app/fitness/running-pace,tool,PASS,PASS,"Running Pace Calculator: Distance, Hours, Minutes (2026)",56,153,https://calcpromaster.netlify.app/fitness/running-pace,"Running Pace Calculator",1835,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/race-predictor,tool,PASS,PASS,"Race Time Predictor: Known Distance &amp; Known Time (2026)",59,155,https://calcpromaster.netlify.app/fitness/race-predictor,"Race Time Predictor",1702,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/steps-to-distance,tool,PASS,PASS,"Steps to Distance Calculator: Height (2026)",43,155,https://calcpromaster.netlify.app/fitness/steps-to-distance,"Steps to Distance Calculator",1708,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/max-heart-rate,tool,PASS,PASS,"Max Heart Rate Calculator: Age (2026)",37,152,https://calcpromaster.netlify.app/fitness/max-heart-rate,"Max Heart Rate Calculator",1616,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/recovery-hr,tool,PASS,PASS,"Heart Rate Recovery: Peak HR &amp; HR After 1 Min (2026)",56,151,https://calcpromaster.netlify.app/fitness/recovery-hr,"Heart Rate Recovery",1710,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/vo2max,tool,PASS,PASS,"VO2 Max Estimator: Resting HR &amp; Age (2026)",46,148,https://calcpromaster.netlify.app/fitness/vo2max,"VO2 Max Estimator",1773,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/calories-exercise,tool,PASS,PASS,"Exercise Calorie Burn: Weight &amp; Duration (2026)",51,154,https://calcpromaster.netlify.app/fitness/calories-exercise,"Exercise Calorie Burn",1792,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/body-fat-fitness,tool,PASS,PASS,"Body Fat % Estimator: Waist, Hip, Neck &amp; Height (2026)",58,150,https://calcpromaster.netlify.app/fitness/body-fat-fitness,"Body Fat % Estimator",1917,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/pullup-test,tool,PASS,PASS,"Pull-Up Test Standards: Max Pull-ups (2026)",43,154,https://calcpromaster.netlify.app/fitness/pullup-test,"Pull-Up Test Standards",1726,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/flexibility-score,tool,PASS,PASS,"Sit &amp; Reach Test: Age (2026)",32,158,https://calcpromaster.netlify.app/fitness/flexibility-score,"Sit & Reach Test",1774,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/sports-calories,tool,PASS,PASS,"Sports Calorie Calculator: Weight &amp; Duration (2026)",55,154,https://calcpromaster.netlify.app/fitness/sports-calories,"Sports Calorie Calculator",1725,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/calories-burned,tool,PASS,PASS,"Calories Burned at Rest (BMR): Weight, Height &amp; Age (2026)",62,149,https://calcpromaster.netlify.app/fitness/calories-burned,"Calories Burned at Rest (BMR)",1869,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/one-rep-max,tool,PASS,PASS,"One-Rep Max Calculator: Weight Lifted &amp; Reps (2026)",55,150,https://calcpromaster.netlify.app/fitness/one-rep-max,"One-Rep Max Calculator",1731,true,false,true,true,true,true,""
https://calcpromaster.netlify.app/fitness/training-max,tool,PASS,PASS,"Training Max Calculator: 1RM (2026)",35,153,https://calcpromaster.netlify.app/fitness/training-max,"Training Max Calculator",1647,true,false,true,true,true,true,""
